,Community Area,Date,ASSAULT_Arrest,BATTERY_Arrest,CRIMINAL DAMAGE_Arrest,THEFT_Arrest,ASSAULT_Count,BATTERY_Count,CRIMINAL DAMAGE_Count,THEFT_Count,ASSAULT_Domestic,BATTERY_Domestic,CRIMINAL DAMAGE_Domestic,THEFT_Domestic
8984,72.0,2019-03-31,1,3,0,1,1,11,12,10,0,6,0,1
8985,72.0,2019-04-30,0,3,0,0,5,7,10,15,0,6,1,0
8986,72.0,2019-05-31,0,0,0,1,4,8,11,23,2,4,0,0
8987,72.0,2019-06-30,0,1,1,1,5,6,10,24,1,2,0,1
8988,72.0,2019-07-31,3,1,0,0,12,10,9,34,6,6,1,2
8989,72.0,2019-08-31,2,1,0,3,8,10,11,29,2,7,1,0
8990,72.0,2019-09-30,0,4,0,0,4,11,3,15,2,4,0,0
8991,72.0,2019-10-31,1,3,0,3,5,8,8,24,1,4,2,1
8992,72.0,2019-11-30,1,4,0,1,4,10,5,14,1,4,2,0
8993,72.0,2019-12-31,3,1,1,0,4,7,7,22,4,4,0,1
8994,72.0,2020-01-31,0,1,0,1,8,6,8,15,2,4,0,0
8995,72.0,2020-02-29,0,5,0,1,3,8,7,16,1,4,0,1
8996,72.0,2020-03-31,1,1,0,0,1,8,8,23,0,7,2,2
8997,72.0,2020-04-30,0,0,0,0,1,3,3,7,0,3,1,0
8998,72.0,2020-05-31,0,0,0,0,4,8,7,17,1,5,0,1
8999,72.0,2020-06-30,0,0,1,0,8,4,8,8,1,3,0,1
9000,72.0,2020-07-31,3,0,0,1,10,7,11,12,3,6,1,1
9001,72.0,2020-08-31,0,1,0,2,4,8,11,18,3,6,1,2
9002,72.0,2020-09-30,0,0,1,0,5,5,5,15,1,3,1,2
9003,72.0,2020-10-31,1,2,0,0,3,8,6,16,0,6,0,1
9004,72.0,2020-11-30,1,1,0,0,6,7,3,10,0,5,1,2
9005,72.0,2020-12-31,0,1,0,0,3,6,10,12,3,5,2,1
9006,72.0,2021-01-31,1,1,0,1,4,5,8,5,3,4,0,0
9007,72.0,2021-02-28,0,1,1,0,4,6,5,2,0,6,1,0
9008,72.0,2021-03-31,0,0,0,1,3,10,6,7,1,7,4,0
9009,72.0,2021-04-30,1,1,0,0,3,8,3,9,1,5,1,1
9010,72.0,2021-05-31,0,1,2,0,8,10,10,5,3,5,4,1
9011,72.0,2021-06-30,1,2,0,0,11,9,7,16,2,2,0,1
9012,72.0,2021-07-31,0,4,0,0,7,14,15,14,0,6,1,1
9013,72.0,2021-08-31,0,0,0,0,7,7,9,8,0,7,1,1
9014,72.0,2021-09-30,0,0,0,0,1,4,12,16,0,1,1,1
9015,72.0,2021-10-31,0,0,0,0,9,9,5,15,1,3,0,0
9016,72.0,2021-11-30,0,2,0,0,11,11,7,20,3,3,0,0
9017,72.0,2021-12-31,2,2,0,0,7,12,3,10,2,9,1,0
9018,72.0,2022-01-31,0,0,0,2,6,3,7,14,1,3,1,1
9019,72.0,2022-02-28,0,0,0,0,4,9,4,16,1,5,0,0
9020,72.0,2022-03-31,0,0,0,0,2,5,11,14,0,2,1,0
9021,72.0,2022-04-30,1,1,0,0,6,11,8,6,1,8,4,0
9022,72.0,2022-05-31,0,2,0,1,7,9,8,23,0,4,0,1
9023,72.0,2022-06-30,1,1,0,0,5,4,3,28,1,0,0,1
9024,72.0,2022-07-31,2,1,0,0,8,9,14,20,6,6,0,0
9025,72.0,2022-08-31,0,0,0,0,6,3,14,14,3,1,1,0
9026,72.0,2022-09-30,0,2,0,0,9,9,5,18,1,5,0,1
9027,72.0,2022-10-31,0,0,1,0,5,13,10,20,1,8,0,0
9028,72.0,2022-11-30,0,1,0,1,5,10,18,22,0,7,0,0
9029,72.0,2022-12-31,0,1,0,0,2,8,6,15,1,7,0,0
9030,72.0,2023-01-31,1,2,0,1,8,6,6,17,3,5,0,0
9031,72.0,2023-02-28,1,1,0,0,5,3,7,9,3,2,0,0
9032,72.0,2023-03-31,0,0,0,0,7,5,8,10,0,2,1,0
9033,72.0,2023-04-30,0,0,0,0,9,13,8,20,2,5,1,1
9034,72.0,2023-05-31,0,0,0,0,7,11,9,5,2,3,1,0
9035,72.0,2023-06-30,0,5,0,0,4,12,16,20,2,10,1,1
9036,72.0,2023-07-31,1,1,0,0,6,12,16,15,1,10,0,0
9037,72.0,2023-08-31,0,3,3,1,5,10,15,23,2,5,2,1
9038,72.0,2023-09-30,0,1,0,0,5,15,7,17,1,8,1,1
9039,72.0,2023-10-31,1,0,0,0,12,12,9,13,3,8,0,1
9040,72.0,2023-11-30,0,0,0,4,6,8,6,22,3,5,1,1
9041,72.0,2023-12-31,0,1,0,2,4,5,17,20,0,2,3,0
9042,72.0,2024-01-31,1,0,0,1,10,4,6,11,6,0,0,0
9043,72.0,2024-02-29,0,1,0,0,3,7,14,17,2,5,1,0
9044,72.0,2024-03-31,0,1,1,0,8,9,10,12,2,6,3,0
9045,72.0,2024-04-30,0,0,1,1,4,9,7,15,1,6,0,0
9046,72.0,2024-05-31,1,0,0,0,5,7,9,17,2,2,1,0
9047,72.0,2024-06-30,1,2,0,0,6,13,14,22,1,6,1,0
9048,72.0,2024-07-31,0,1,0,0,5,9,11,37,1,5,6,1
9049,72.0,2024-08-31,2,0,1,0,6,6,12,21,4,1,0,1
9050,72.0,2024-09-30,1,0,0,0,11,5,9,17,5,4,0,0
9051,72.0,2024-10-31,0,3,0,2,5,11,7,14,1,4,0,0
9052,72.0,2024-11-30,3,2,0,1,6,12,11,18,2,9,0,0
9053,72.0,2024-12-31,0,3,0,0,2,10,14,16,0,7,2,0
9054,72.0,2025-01-31,0,2,3,0,8,7,9,11,3,4,2,1
9055,72.0,2025-02-28,0,1,2,2,4,12,5,12,0,9,0,0
9056,72.0,2025-03-31,1,3,0,0,5,18,11,22,1,13,1,0
9057,72.0,2025-04-30,0,5,0,1,9,14,8,19,3,9,1,2
9058,72.0,2025-05-31,2,1,0,0,6,9,9,16,1,7,1,2
9059,72.0,2025-06-30,1,7,0,6,5,18,8,21,1,11,1,1
9060,72.0,2025-07-31,2,1,0,2,13,17,5,25,3,12,0,0
9061,72.0,2025-08-31,0,2,1,1,5,12,8,26,0,7,0,4
9062,72.0,2025-09-30,1,1,0,2,5,11,11,13,1,2,2,2
9063,72.0,2025-10-31,1,2,1,0,6,17,18,18,1,12,2,0
9064,72.0,2025-11-30,1,0,0,1,8,8,14,27,3,6,1,1
9065,72.0,2025-12-31,1,3,2,0,3,12,11,14,0,6,3,2
9066,72.0,2026-01-31,0,0,0,1,6,5,7,19,1,2,1,0
9067,72.0,2026-02-28,1,1,1,1,1,19,12,19,1,13,1,1
9068,72.0,2026-03-31,2,4,0,0,5,12,6,15,1,8,1,1
9069,72.0,2026-04-30,1,4,0,1,11,14,8,16,2,8,3,2
9070,72.0,2026-05-31,1,2,1,1,11,22,13,28,1,12,2,2
9071,72.0,2026-06-30,0,0,0,3,8,12,15,15,1,7,0,2
9072,73.0,2016-01-31,3,7,2,4,18,38,23,53,7,22,8,3
9073,73.0,2016-02-29,1,11,0,5,23,60,32,40,6,47,5,5
9074,73.0,2016-03-31,4,9,2,1,20,59,45,44,9,38,11,10
9075,73.0,2016-04-30,3,7,4,7,20,44,34,35,8,26,7,2
9076,73.0,2016-05-31,7,9,4,3,22,49,41,38,6,31,9,2
9077,73.0,2016-06-30,1,6,1,3,22,54,36,38,5,33,8,2
9078,73.0,2016-07-31,4,11,4,5,19,51,65,49,10,34,13,4
9079,73.0,2016-08-31,2,9,3,5,13,64,32,72,4,41,7,5
9080,73.0,2016-09-30,0,7,2,4,14,45,40,56,4,26,5,7
9081,73.0,2016-10-31,5,10,1,11,27,40,32,49,7,24,4,7
9082,73.0,2016-11-30,2,7,0,1,10,43,35,40,5,27,8,3
9083,73.0,2016-12-31,2,8,1,3,13,37,35,53,5,23,6,5
9084,73.0,2017-01-31,2,10,1,2,14,51,39,54,5,32,5,4
9085,73.0,2017-02-28,3,7,0,6,10,42,22,37,6,24,3,5
9086,73.0,2017-03-31,2,11,1,4,20,46,36,53,12,25,9,4
9087,73.0,2017-04-30,1,5,2,2,17,43,41,36,7,25,11,2
9088,73.0,2017-05-31,2,9,3,6,21,59,26,57,7,33,7,7
9089,73.0,2017-06-30,2,6,3,6,23,59,44,53,8,39,6,2
9090,73.0,2017-07-31,1,13,0,8,20,59,38,58,13,37,7,7
9091,73.0,2017-08-31,4,9,4,9,13,45,40,58,5,27,7,5
9092,73.0,2017-09-30,7,7,3,6,22,48,38,45,10,24,6,4
9093,73.0,2017-10-31,4,15,2,7,19,62,29,49,10,30,5,6
9094,73.0,2017-11-30,2,10,2,4,20,46,32,57,9,32,5,4
9095,73.0,2017-12-31,1,10,1,7,15,45,23,52,8,32,3,4
9096,73.0,2018-01-31,1,7,5,5,13,50,37,48,5,29,5,2
9097,73.0,2018-02-28,2,7,2,4,13,31,19,35,6,18,3,4
9098,73.0,2018-03-31,3,12,0,5,15,69,32,42,6,36,4,7
9099,73.0,2018-04-30,1,8,2,9,22,51,33,57,6,31,4,5
9100,73.0,2018-05-31,4,10,2,9,31,49,40,70,19,29,10,3
9101,73.0,2018-06-30,4,8,3,5,21,60,48,73,10,35,11,3
9102,73.0,2018-07-31,5,5,0,3,34,55,23,50,11,31,6,3
9103,73.0,2018-08-31,3,4,3,4,21,41,32,53,6,30,7,5
9104,73.0,2018-09-30,4,13,1,9,30,61,36,53,12,39,5,6
9105,73.0,2018-10-31,5,15,1,9,22,46,36,49,6,32,5,6
9106,73.0,2018-11-30,2,7,0,10,18,52,21,45,10,34,4,5
9107,73.0,2018-12-31,5,7,0,2,17,51,26,57,5,29,4,6
9108,73.0,2019-01-31,6,10,2,5,27,45,26,45,11,31,3,5
9109,73.0,2019-02-28,1,8,2,6,26,48,24,42,8,33,4,3
9110,73.0,2019-03-31,5,14,1,5,28,59,32,42,14,37,4,2
9111,73.0,2019-04-30,2,9,3,1,20,48,34,39,5,32,1,7
9112,73.0,2019-05-31,8,15,6,10,28,59,42,60,7,33,10,8
9113,73.0,2019-06-30,1,15,6,10,24,64,37,53,9,45,8,2
9114,73.0,2019-07-31,4,20,5,2,25,57,42,54,11,43,5,5
9115,73.0,2019-08-31,8,15,6,9,29,57,38,58,8,38,6,5
9116,73.0,2019-09-30,3,11,2,10,21,51,31,65,12,28,5,3
9117,73.0,2019-10-31,3,17,2,9,18,48,34,64,5,32,5,3
9118,73.0,2019-11-30,4,12,3,5,17,49,27,49,6,33,4,6
9119,73.0,2019-12-31,2,15,2,5,19,64,23,57,5,38,2,3
9120,73.0,2020-01-31,1,10,1,8,22,45,17,42,6,31,4,1
9121,73.0,2020-02-29,1,9,0,5,16,49,18,38,5,35,4,2
9122,73.0,2020-03-31,4,5,3,4,20,33,17,32,7,18,5,2
9123,73.0,2020-04-30,1,7,0,4,15,34,25,38,6,23,5,3
9124,73.0,2020-05-31,4,6,2,2,18,45,28,42,5,27,8,3
9125,73.0,2020-06-30,5,5,3,3,24,40,45,30,7,24,12,2
9126,73.0,2020-07-31,4,7,3,7,24,47,40,29,12,29,14,2
9127,73.0,2020-08-31,2,8,2,3,26,55,33,33,13,31,10,1
9128,73.0,2020-09-30,2,8,0,1,18,46,38,35,6,31,9,3
9129,73.0,2020-10-31,0,5,1,3,16,41,36,40,2,30,14,5
9130,73.0,2020-11-30,3,5,2,2,27,38,28,34,5,24,8,4
9131,73.0,2020-12-31,1,5,0,3,13,43,29,33,6,28,9,3
9132,73.0,2021-01-31,1,3,0,4,12,28,17,35,5,17,1,6
9133,73.0,2021-02-28,0,4,1,3,13,40,27,24,6,28,5,4
9134,73.0,2021-03-31,1,10,0,3,25,37,23,27,7,21,5,1
9135,73.0,2021-04-30,2,4,1,1,25,33,28,26,10,24,8,3
9136,73.0,2021-05-31,3,8,1,6,21,40,31,31,4,22,7,3
9137,73.0,2021-06-30,2,4,1,2,32,52,34,27,16,36,11,9
9138,73.0,2021-07-31,3,5,1,2,30,50,30,32,11,29,8,6
9139,73.0,2021-08-31,2,4,0,2,24,47,23,32,6,24,6,6
9140,73.0,2021-09-30,2,10,0,1,28,45,26,31,10,25,4,8
9141,73.0,2021-10-31,0,5,3,1,17,42,42,39,6,27,6,4
9142,73.0,2021-11-30,0,1,0,0,20,36,24,32,9,18,4,6
9143,73.0,2021-12-31,4,7,0,1,30,33,24,40,14,27,8,1
9144,73.0,2022-01-31,2,6,2,2,10,30,19,30,5,18,5,1
9145,73.0,2022-02-28,2,4,0,1,16,24,20,41,7,14,1,2
9146,73.0,2022-03-31,0,2,2,0,22,30,24,38,5,15,9,4
9147,73.0,2022-04-30,0,0,0,3,16,32,42,48,5,16,4,3
9148,73.0,2022-05-31,1,11,4,0,27,49,30,32,7,29,9,0
9149,73.0,2022-06-30,4,3,0,0,25,56,33,36,9,33,5,3
9150,73.0,2022-07-31,0,5,2,2,25,38,41,41,11,27,4,6
9151,73.0,2022-08-31,1,4,1,1,22,43,36,35,7,24,3,6
9152,73.0,2022-09-30,1,5,0,0,24,45,26,38,6,16,3,3
9153,73.0,2022-10-31,1,7,0,1,28,42,42,46,13,30,7,3
9154,73.0,2022-11-30,2,8,0,2,19,51,37,56,6,35,6,2
9155,73.0,2022-12-31,1,5,1,1,20,47,29,37,10,21,6,2
9156,73.0,2023-01-31,2,4,1,0,20,23,46,49,6,15,4,5
9157,73.0,2023-02-28,1,7,1,1,24,40,35,37,3,23,5,2
9158,73.0,2023-03-31,2,5,0,2,19,44,48,47,3,26,7,3
9159,73.0,2023-04-30,3,5,1,0,27,49,50,51,10,27,7,5
9160,73.0,2023-05-31,4,9,2,0,33,58,50,46,8,34,5,5
9161,73.0,2023-06-30,3,4,1,1,24,51,43,55,10,34,9,6
9162,73.0,2023-07-31,1,6,0,1,38,34,40,52,15,25,8,6
9163,73.0,2023-08-31,0,6,1,4,29,50,36,55,6,35,8,10
9164,73.0,2023-09-30,3,4,0,1,36,45,28,27,18,28,10,5
9165,73.0,2023-10-31,1,2,1,4,22,39,36,45,5,25,10,7
9166,73.0,2023-11-30,3,4,1,1,30,44,39,42,9,22,9,5
9167,73.0,2023-12-31,5,5,1,3,28,34,47,52,10,22,7,7
9168,73.0,2024-01-31,1,8,0,3,14,43,30,49,5,31,3,1
9169,73.0,2024-02-29,4,5,1,2,25,40,24,46,6,19,3,2
9170,73.0,2024-03-31,1,7,2,5,28,38,56,69,11,18,3,3
9171,73.0,2024-04-30,3,5,5,4,35,38,27,56,6,21,1,1
9172,73.0,2024-05-31,1,10,1,5,27,52,31,71,10,29,5,5
9173,73.0,2024-06-30,1,11,0,0,29,50,28,60,7,35,7,2
9174,73.0,2024-07-31,3,8,0,7,21,40,26,73,3,25,4,6
9175,73.0,2024-08-31,4,8,3,4,25,42,42,66,11,26,12,2
9176,73.0,2024-09-30,2,4,2,6,32,39,32,46,13,26,6,0
9177,73.0,2024-10-31,2,3,0,1,32,38,22,49,11,16,6,2
9178,73.0,2024-11-30,2,4,1,5,22,31,31,59,6,21,11,6
9179,73.0,2024-12-31,0,1,1,5,15,35,25,65,7,21,2,4
9180,73.0,2025-01-31,3,7,1,3,19,32,32,40,8,27,4,2
9181,73.0,2025-02-28,2,5,2,1,22,27,23,26,8,15,6,0
9182,73.0,2025-03-31,2,4,5,0,18,33,28,36,5,23,9,5
9183,73.0,2025-04-30,5,5,0,2,32,34,35,48,5,13,3,6
9184,73.0,2025-05-31,2,5,0,1,28,57,37,49,9,31,5,0
9185,73.0,2025-06-30,2,7,2,7,21,42,33,42,11,25,4,2
9186,73.0,2025-07-31,2,3,2,4,25,36,29,48,10,20,2,2
9187,73.0,2025-08-31,1,10,1,3,19,35,23,46,6,27,3,2
9188,73.0,2025-09-30,1,10,2,5,30,48,37,37,8,27,3,2
9189,73.0,2025-10-31,3,5,2,3,25,41,39,52,8,23,9,4
9190,73.0,2025-11-30,1,7,0,1,19,36,33,29,5,21,2,6
9191,73.0,2025-12-31,2,4,0,2,16,29,28,35,7,22,3,6
9192,73.0,2026-01-31,2,4,1,1,19,33,31,24,4,22,2,7
9193,73.0,2026-02-28,2,7,0,2,18,38,20,25,4,20,4,2
9194,73.0,2026-03-31,1,7,0,5,22,26,35,27,6,17,6,2
9195,73.0,2026-04-30,1,4,2,2,22,40,28,33,4,25,7,6
9196,73.0,2026-05-31,0,7,1,5,14,56,30,33,4,28,5,4
9197,73.0,2026-06-30,0,8,0,1,14,43,19,40,2,27,5,8
9198,74.0,2016-01-31,1,2,0,5,2,10,6,18,0,6,0,0
9199,74.0,2016-02-29,0,6,1,2,3,12,2,15,1,10,0,1
9200,74.0,2016-03-31,0,0,0,1,0,14,5,10,0,10,0,2
9201,74.0,2016-04-30,1,3,0,0,3,7,10,9,0,5,0,0
9202,74.0,2016-05-31,1,2,0,1,5,13,6,7,1,6,0,0
9203,74.0,2016-06-30,0,3,1,2,1,10,10,17,0,7,2,3
9204,74.0,2016-07-31,1,2,2,2,3,10,10,15,1,7,0,0
9205,74.0,2016-08-31,0,0,0,1,2,7,10,14,2,5,0,0
9206,74.0,2016-09-30,0,1,0,2,2,6,4,11,1,4,0,0
9207,74.0,2016-10-31,0,0,0,1,3,8,9,10,0,4,0,0
9208,74.0,2016-11-30,1,0,0,1,2,5,7,24,0,4,0,0
9209,74.0,2016-12-31,0,1,0,1,0,5,3,12,0,5,0,0
9210,74.0,2017-01-31,1,2,0,0,6,7,6,7,3,4,1,0
9211,74.0,2017-02-28,0,1,0,2,1,5,2,17,1,3,0,0
9212,74.0,2017-03-31,2,1,0,0,4,8,3,16,1,7,1,1
9213,74.0,2017-04-30,0,1,0,1,2,5,4,14,2,2,0,1
9214,74.0,2017-05-31,1,1,0,0,7,9,7,21,2,7,2,1
9215,74.0,2017-06-30,0,3,1,3,4,8,7,12,2,2,3,0
9216,74.0,2017-07-31,1,0,0,0,6,6,11,19,4,5,2,0
9217,74.0,2017-08-31,1,1,0,1,5,11,5,10,2,5,1,0
9218,74.0,2017-09-30,0,0,0,2,3,5,3,12,1,5,0,0
9219,74.0,2017-10-31,0,0,0,0,1,6,6,9,0,4,0,0
9220,74.0,2017-11-30,0,3,1,1,3,11,6,10,0,5,0,1
9221,74.0,2017-12-31,0,2,0,1,1,10,7,12,1,6,1,1
9222,74.0,2018-01-31,0,1,0,2,4,5,3,6,1,3,1,0
9223,74.0,2018-02-28,1,0,0,1,2,5,3,6,0,1,1,0
9224,74.0,2018-03-31,0,0,0,2,3,7,3,9,1,5,0,0
9225,74.0,2018-04-30,1,2,0,3,3,6,3,17,1,4,0,0
9226,74.0,2018-05-31,0,2,1,2,5,5,7,18,1,0,1,1
9227,74.0,2018-06-30,0,0,2,0,0,7,5,12,0,4,2,2
9228,74.0,2018-07-31,0,0,0,1,3,6,9,16,0,3,1,0
9229,74.0,2018-08-31,0,0,0,3,5,5,10,26,2,4,0,1
9230,74.0,2018-09-30,1,1,0,0,4,8,14,17,1,5,3,0
9231,74.0,2018-10-31,1,0,0,0,1,9,4,13,0,7,0,0
9232,74.0,2018-11-30,1,0,0,0,4,4,4,11,4,4,0,0
9233,74.0,2018-12-31,0,3,0,0,4,7,7,9,2,4,1,1
9234,74.0,2019-01-31,0,0,0,1,1,5,2,9,0,3,0,0
9235,74.0,2019-02-28,0,1,1,1,3,6,1,9,2,4,0,0
9236,74.0,2019-03-31,0,3,1,0,3,8,5,9,0,6,1,1
9237,74.0,2019-04-30,0,1,0,1,3,5,5,8,0,3,1,0
9238,74.0,2019-05-31,0,0,0,0,3,5,4,3,0,3,0,0
9239,74.0,2019-06-30,0,2,0,1,2,5,10,8,1,1,1,0
9240,74.0,2019-07-31,0,1,0,0,1,7,7,5,0,4,1,1
9241,74.0,2019-08-31,0,4,1,0,1,4,6,8,0,2,1,0
9242,74.0,2019-09-30,2,1,0,1,3,9,6,12,0,7,1,3
9243,74.0,2019-10-31,0,0,0,1,4,7,6,8,1,5,1,0
9244,74.0,2019-11-30,0,3,0,1,2,13,1,10,1,7,0,0
9245,74.0,2019-12-31,0,1,0,1,1,5,7,11,1,3,0,1
9246,74.0,2020-01-31,2,1,0,3,5,7,1,11,2,4,0,0
9247,74.0,2020-02-29,0,0,0,2,1,12,2,6,0,8,0,0
9248,74.0,2020-03-31,0,0,1,2,5,3,1,7,2,2,1,0
9249,74.0,2020-04-30,2,1,0,0,3,4,0,5,1,3,0,0
9250,74.0,2020-05-31,0,2,0,1,3,10,3,6,0,6,1,3
9251,74.0,2020-06-30,1,1,1,1,4,5,9,7,0,3,1,0
9252,74.0,2020-07-31,0,1,0,0,2,6,7,3,0,6,0,0
9253,74.0,2020-08-31,0,1,0,0,3,4,7,4,2,2,1,0
9254,74.0,2020-09-30,0,1,0,0,0,9,7,3,0,3,0,0
9255,74.0,2020-10-31,1,2,0,0,4,7,5,7,1,5,0,0
9256,74.0,2020-11-30,0,0,0,0,0,0,2,7,0,0,0,0
9257,74.0,2020-12-31,0,0,0,0,3,3,6,6,1,2,2,0
9258,74.0,2021-01-31,1,2,0,1,2,3,3,4,1,1,1,0
9259,74.0,2021-02-28,0,0,0,0,1,1,2,3,0,1,0,0
9260,74.0,2021-03-31,1,1,0,0,2,1,2,1,0,1,1,0
9261,74.0,2021-04-30,1,3,0,0,5,7,3,5,3,5,0,1
9262,74.0,2021-05-31,0,0,2,1,1,2,9,5,1,2,1,0
9263,74.0,2021-06-30,0,0,0,0,3,9,7,4,0,4,0,1
9264,74.0,2021-07-31,0,1,0,0,5,11,5,6,1,4,0,0
9265,74.0,2021-08-31,1,3,0,1,1,8,5,4,1,5,1,0
9266,74.0,2021-09-30,0,0,0,0,6,9,4,11,3,5,0,1
9267,74.0,2021-10-31,0,1,0,0,2,1,5,21,0,0,0,0
9268,74.0,2021-11-30,0,0,0,0,3,6,5,9,2,4,1,0
9269,74.0,2021-12-31,0,0,0,0,1,2,8,5,0,1,0,0
9270,74.0,2022-01-31,0,1,0,0,4,6,5,8,1,3,1,0
9271,74.0,2022-02-28,0,0,0,0,2,3,3,8,0,2,0,0
9272,74.0,2022-03-31,0,0,0,0,2,8,2,12,1,5,1,1
9273,74.0,2022-04-30,0,0,0,0,3,6,5,8,1,3,0,0
9274,74.0,2022-05-31,1,6,0,0,6,16,2,8,0,13,1,0
9275,74.0,2022-06-30,0,1,0,0,6,9,5,11,1,6,1,0
9276,74.0,2022-07-31,0,0,1,0,5,3,6,9,0,2,0,0
9277,74.0,2022-08-31,0,1,0,0,2,12,5,12,0,6,0,0
9278,74.0,2022-09-30,1,0,0,1,5,4,3,7,1,2,0,0
9279,74.0,2022-10-31,0,3,0,0,2,9,7,11,0,5,0,1
9280,74.0,2022-11-30,0,1,0,0,1,3,6,9,0,2,0,0
9281,74.0,2022-12-31,0,2,0,1,2,6,4,7,1,2,1,0
9282,74.0,2023-01-31,0,1,1,2,9,10,3,9,4,5,1,0
9283,74.0,2023-02-28,0,1,0,0,7,6,7,5,2,5,1,0
9284,74.0,2023-03-31,1,2,0,0,3,8,10,14,0,5,5,1
9285,74.0,2023-04-30,1,3,0,1,2,7,9,8,0,5,0,1
9286,74.0,2023-05-31,0,2,0,2,3,10,6,9,1,5,0,1
9287,74.0,2023-06-30,0,1,0,1,6,3,4,8,3,3,0,0
9288,74.0,2023-07-31,0,0,0,0,3,6,7,8,0,5,1,1
9289,74.0,2023-08-31,0,1,0,1,2,5,10,6,0,3,1,0
9290,74.0,2023-09-30,0,0,0,1,4,3,6,11,1,1,2,0
9291,74.0,2023-10-31,1,1,0,1,4,6,7,5,2,1,0,1
9292,74.0,2023-11-30,0,0,0,0,5,5,3,17,3,4,0,0
9293,74.0,2023-12-31,0,1,0,1,3,6,3,10,1,5,0,1
9294,74.0,2024-01-31,1,1,0,0,1,7,2,7,0,4,1,0
9295,74.0,2024-02-29,1,1,1,0,7,11,5,9,2,5,1,0
9296,74.0,2024-03-31,0,2,0,0,5,8,2,2,2,6,0,0
9297,74.0,2024-04-30,0,1,1,0,1,4,4,10,1,2,0,2
9298,74.0,2024-05-31,0,4,0,2,5,13,4,10,2,6,2,0
9299,74.0,2024-06-30,1,2,0,0,4,10,11,14,1,7,2,1
9300,74.0,2024-07-31,0,0,1,1,0,8,10,13,0,7,1,1
9301,74.0,2024-08-31,0,1,0,1,2,6,8,18,1,5,2,0
9302,74.0,2024-09-30,0,1,0,0,6,3,1,11,1,0,0,0
9303,74.0,2024-10-31,0,1,0,2,6,5,4,18,2,2,0,1
9304,74.0,2024-11-30,1,0,0,2,3,8,8,6,0,4,1,0
9305,74.0,2024-12-31,2,2,0,0,4,11,4,8,1,9,0,0
9306,74.0,2025-01-31,0,2,0,0,3,5,2,9,0,2,1,0
9307,74.0,2025-02-28,0,1,0,1,3,10,5,5,1,6,1,0
9308,74.0,2025-03-31,0,3,0,2,5,13,6,5,2,7,1,0
9309,74.0,2025-04-30,0,1,0,0,2,9,5,7,0,6,0,0
9310,74.0,2025-05-31,0,0,0,0,3,13,4,9,0,11,0,1
9311,74.0,2025-06-30,0,1,2,0,6,13,5,5,2,6,0,1
9312,74.0,2025-07-31,0,1,0,2,1,9,5,12,1,7,0,0
9313,74.0,2025-08-31,1,1,0,0,7,6,7,8,3,3,0,0
9314,74.0,2025-09-30,0,0,0,1,4,5,10,9,0,5,2,1
9315,74.0,2025-10-31,0,0,0,1,6,11,3,8,2,7,0,1
9316,74.0,2025-11-30,1,1,1,1,2,6,3,16,1,5,0,3
9317,74.0,2025-12-31,1,0,0,1,5,3,3,12,1,2,2,2
9318,74.0,2026-01-31,0,2,0,1,4,6,4,11,0,5,1,2
9319,74.0,2026-02-28,0,0,0,0,4,5,2,9,3,5,0,2
9320,74.0,2026-03-31,0,1,1,0,2,8,6,6,0,6,2,0
9321,74.0,2026-04-30,0,0,0,1,4,5,3,11,1,5,1,0
9322,74.0,2026-05-31,0,1,0,2,3,7,7,7,0,5,3,0
9323,74.0,2026-06-30,0,0,0,0,2,4,3,6,2,1,1,0
9324,75.0,2016-01-31,1,3,0,5,8,24,21,34,5,15,9,6
9325,75.0,2016-02-29,2,6,1,3,15,31,8,28,3,20,2,3
9326,75.0,2016-03-31,4,7,1,7,13,38,21,42,4,21,2,1
9327,75.0,2016-04-30,1,8,1,4,12,32,15,25,4,14,3,1
9328,75.0,2016-05-31,1,4,0,7,15,35,15,30,5,20,3,2
9329,75.0,2016-06-30,4,6,4,6,15,44,19,34,1,24,6,1
9330,75.0,2016-07-31,2,6,3,6,12,24,21,32,5,16,1,3
9331,75.0,2016-08-31,5,4,1,4,13,28,25,31,3,21,5,3
9332,75.0,2016-09-30,1,6,0,3,13,33,22,38,3,18,2,1
9333,75.0,2016-10-31,0,9,3,6,14,45,23,26,5,30,4,1
9334,75.0,2016-11-30,2,4,2,17,12,30,47,49,1,21,3,6
9335,75.0,2016-12-31,5,4,1,8,13,27,18,37,2,15,3,2
9336,75.0,2017-01-31,2,5,1,6,14,31,26,38,5,15,5,1
9337,75.0,2017-02-28,1,5,2,6,7,24,16,37,3,13,4,0
9338,75.0,2017-03-31,1,3,1,9,13,35,28,36,4,19,3,2
9339,75.0,2017-04-30,5,9,1,5,16,31,19,35,6,16,4,2
9340,75.0,2017-05-31,1,7,2,5,20,41,21,43,9,21,7,3
9341,75.0,2017-06-30,2,7,2,4,12,34,41,48,7,17,3,1
9342,75.0,2017-07-31,2,5,2,6,16,39,19,30,8,19,5,4
9343,75.0,2017-08-31,3,9,1,8,12,37,20,60,4,22,6,2
9344,75.0,2017-09-30,0,9,0,11,6,34,18,48,1,22,3,1
9345,75.0,2017-10-31,2,6,1,4,12,27,32,41,4,15,1,1
9346,75.0,2017-11-30,2,7,3,9,13,35,24,39,4,22,5,1
9347,75.0,2017-12-31,2,1,1,8,12,29,22,36,2,16,5,1
